"x"	"name"	"relation"	"relation_name"	"value"
"http://rdf.freebase.com/ns/en.horizon_league"	"Horizon League"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	5781879
"http://rdf.freebase.com/ns/en.goodrich_corporation"	"Goodrich Corporation"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	82600000
"http://rdf.freebase.com/ns/en.goodrich_corporation"	"Goodrich Corporation"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	37600000
"http://rdf.freebase.com/ns/en.goodrich_corporation"	"Goodrich Corporation"	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	3668300000
"http://rdf.freebase.com/ns/en.goodrich_corporation"	"Goodrich Corporation"	"http://rdf.freebase.com/ns/business.business_operation.cash"	"Cash"	370300000
"http://rdf.freebase.com/ns/en.goodrich_corporation"	"Goodrich Corporation"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	630700000
"http://rdf.freebase.com/ns/en.goodrich_corporation"	"Goodrich Corporation"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	681200000
"http://rdf.freebase.com/ns/en.goodrich_corporation"	"Goodrich Corporation"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	7061700000
"http://rdf.freebase.com/ns/en.goodrich_corporation"	"Goodrich Corporation"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	37800000
"http://rdf.freebase.com/ns/en.goodrich_corporation"	"Goodrich Corporation"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	885500000
"http://rdf.freebase.com/ns/en.bebo"	"Bebo"	"http://rdf.freebase.com/ns/venture_capital.venture_funded_company.total_venture_investment_raised"	"Total Venture Investment Raised"	15000000
"http://rdf.freebase.com/ns/en.moravian_college"	"Moravian College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	31662
"http://rdf.freebase.com/ns/en.moravian_college"	"Moravian College"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	76245599
"http://rdf.freebase.com/ns/en.the_cushman_school"	"The Cushman School"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	8318076
"http://rdf.freebase.com/ns/en.university_of_arkansas_school_of_law"	"University of Arkansas School of Law"	"http://rdf.freebase.com/ns/education.university.international_tuition"	"International tuition"	22626.1
"http://rdf.freebase.com/ns/en.desperado_1995"	"Desperado"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	7000000
"http://rdf.freebase.com/ns/en.horizon_league"	"Horizon League"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	7923316
"http://rdf.freebase.com/ns/en.the_last_seduction"	"The Last Seduction"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	2500000
"http://rdf.freebase.com/ns/en.university_of_arkansas_school_of_law"	"University of Arkansas School of Law"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	21438.6
"http://rdf.freebase.com/ns/en.museum_of_arts_and_sciences"	"Museum of Arts and Sciences"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	17731710
"http://rdf.freebase.com/ns/en.horizon_league"	"Horizon League"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	7026553
"http://rdf.freebase.com/ns/en.oregon_state_university_cascades_campus"	"Oregon State University Cascades Campus"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	5580
"http://rdf.freebase.com/ns/en.oregon_state_university_cascades_campus"	"Oregon State University Cascades Campus"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	19944
"http://rdf.freebase.com/ns/en.oregon_state_university_cascades_campus"	"Oregon State University Cascades Campus"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	5904
"http://rdf.freebase.com/ns/en.dynavax_technologies"	"Dynavax Technologies"	"http://rdf.freebase.com/ns/business.business_operation.current_liabilities"	"Current Liabilities"	40850000
"http://rdf.freebase.com/ns/en.dynavax_technologies"	"Dynavax Technologies"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	37090000
"http://rdf.freebase.com/ns/en.dynavax_technologies"	"Dynavax Technologies"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	4800000
"http://rdf.freebase.com/ns/en.spiral_q_puppet_theater"	"Spiral Q Puppet Theater"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	305890
"http://rdf.freebase.com/ns/en.dynavax_technologies"	"Dynavax Technologies"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	90620000
"http://rdf.freebase.com/ns/en.dynavax_technologies"	"Dynavax Technologies"	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	76540000
"http://rdf.freebase.com/ns/en.dynavax_technologies"	"Dynavax Technologies"	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	77100000
"http://rdf.freebase.com/ns/en.7th_street_theatre"	"7th Street Theatre"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	1725119
"http://rdf.freebase.com/ns/en.7th_street_theatre"	"7th Street Theatre"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	170348
"http://rdf.freebase.com/ns/en.spiral_q_puppet_theater"	"Spiral Q Puppet Theater"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	305890
"http://rdf.freebase.com/ns/en.oregon_state_university_cascades_campus"	"Oregon State University Cascades Campus"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	19080
"http://rdf.freebase.com/ns/en.7th_street_theatre"	"7th Street Theatre"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	173656
"http://rdf.freebase.com/ns/en.big_dog_holdings"	"Big Dog Holdings"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	10200000
"http://rdf.freebase.com/ns/en.universal_health_care_foundation_of_connecticut"	"Universal Health Care Foundation of Connecticut"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	13735976
"http://rdf.freebase.com/ns/en.amn_healthcare_services_inc"	"AMN HEALTHCARE SERVICES INC"	"http://rdf.freebase.com/ns/business.business_operation.current_liabilities"	"Current Liabilities"	141270000
"http://rdf.freebase.com/ns/en.amn_healthcare_services_inc"	"AMN HEALTHCARE SERVICES INC"	"http://rdf.freebase.com/ns/business.business_operation.cash"	"Cash"	11320000
"http://rdf.freebase.com/ns/en.amn_healthcare_services_inc"	"AMN HEALTHCARE SERVICES INC"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	1217200000
"http://rdf.freebase.com/ns/en.amn_healthcare_services_inc"	"AMN HEALTHCARE SERVICES INC"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	83800000
"http://rdf.freebase.com/ns/en.cross_a_t_company"	"Cross (A.T.) Company"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	12800000
"http://rdf.freebase.com/ns/en.energy_west_inc"	"Energy West, Inc."	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	59400000
"http://rdf.freebase.com/ns/en.igi_inc"	"IGI, Inc."	"http://rdf.freebase.com/ns/business.business_operation.current_liabilities"	"Current Liabilities"	1430000
"http://rdf.freebase.com/ns/en.igi_inc"	"IGI, Inc."	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	1370000
"http://rdf.freebase.com/ns/en.igi_inc"	"IGI, Inc."	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	2600000
"http://rdf.freebase.com/ns/en.igi_inc"	"IGI, Inc."	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	4420000
"http://rdf.freebase.com/ns/en.jaclyn_inc"	"Jaclyn, Inc."	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	126600000
"http://rdf.freebase.com/ns/en.ista_pharmaceuticals_inc"	"ISTA Pharmaceuticals, Inc."	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	82660000
"http://rdf.freebase.com/ns/m.03p2jb2"	"L-1 Identity Solutions, Inc."	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	620560000
"http://rdf.freebase.com/ns/m.03p2jb2"	"L-1 Identity Solutions, Inc."	"http://rdf.freebase.com/ns/business.business_operation.current_liabilities"	"Current Liabilities"	156920000
"http://rdf.freebase.com/ns/m.03p2jb2"	"L-1 Identity Solutions, Inc."	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	1317900000
"http://rdf.freebase.com/ns/m.03p2jb2"	"L-1 Identity Solutions, Inc."	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	18200000
"http://rdf.freebase.com/ns/en.pab_bankshares_inc"	"PAB Bankshares, Inc."	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	1258500000
